time,symbol,open,high,low,close,close_time,volume,unkown2,unkown3,unkown4,unkown5,unkown6
2023-02-24 13:05:00,BTCUSDT,1614.21,1615.15,1614.21,1615.15,0.205,1677243959999,331.076134,3,0.0,0.0,0
2023-02-24 13:06:00,BTCUSDT,1616.67,1616.68,1616.67,1616.68,0.4289,1677244019999,693.392793,2,0.4289,693.392793,0
2023-02-24 13:07:00,BTCUSDT,1617.63,1617.63,1617.63,1617.63,0.0403,1677244079999,65.190489,1,0.0403,65.190489,0
2023-02-24 13:08:00,BTCUSDT,1615.44,1615.44,1611.26,1611.26,0.6127,1677244139999,988.436437,10,0.0,0.0,0
2023-02-24 13:09:00,BTCUSDT,1613.69,1613.69,1613.69,1613.69,0.1354,1677244199999,218.493626,1,0.0,0.0,0
2023-02-24 13:10:00,BTCUSDT,1614.11,1614.11,1612.02,1613.54,0.6693,1677244259999,1080.138637,7,0.2292,369.952059,0
2023-02-24 13:11:00,BTCUSDT,1612.9,1613.54,1612.9,1613.54,2.1355,1677244319999,3445.62795,6,2.0,3227.08,0
2023-02-24 13:12:00,BTCUSDT,1613.54,1613.54,1613.54,1613.54,0.0,1677244379999,0.0,0,0.0,0.0,0
2023-02-24 13:13:00,BTCUSDT,1614.31,1614.31,1614.31,1614.31,0.1354,1677244439999,218.577574,1,0.0,0.0,0
2023-02-24 13:14:00,BTCUSDT,1614.85,1614.85,1613.74,1613.74,0.1032,1677244499999,166.58037,2,0.0382,61.68727,0
2023-02-24 13:15:00,BTCUSDT,1613.74,1613.74,1613.74,1613.74,0.0,1677244559999,0.0,0,0.0,0.0,0
2023-02-24 13:16:00,BTCUSDT,1615.48,1615.48,1613.74,1613.74,0.1859,1677244619999,300.229688,2,0.0,0.0,0
2023-02-24 13:17:00,BTCUSDT,1613.74,1613.74,1613.74,1613.74,0.0,1677244679999,0.0,0,0.0,0.0,0
2023-02-24 13:18:00,BTCUSDT,1613.74,1613.74,1613.74,1613.74,0.0,1677244739999,0.0,0,0.0,0.0,0
2023-02-24 13:19:00,BTCUSDT,1617.06,1617.36,1617.06,1617.36,0.0524,1677244799999,84.743764,3,0.0524,84.743764,0
2023-02-24 13:20:00,BTCUSDT,1617.46,1617.86,1617.46,1617.86,0.2123,1677244859999,343.413034,4,0.2123,343.413034,0
2023-02-24 13:21:00,BTCUSDT,1616.67,1617.74,1616.67,1617.74,0.0533,1677244919999,86.192858,3,0.0229,37.04609,0
2023-02-24 13:22:00,BTCUSDT,1617.59,1617.59,1613.74,1613.74,0.619,1677244979999,1000.294064,7,0.3097,500.967623,0
2023-02-24 13:23:00,BTCUSDT,1613.74,1613.74,1613.74,1613.74,0.0,1677245039999,0.0,0,0.0,0.0,0
2023-02-24 13:24:00,BTCUSDT,1613.74,1613.74,1613.74,1613.74,0.0,1677245099999,0.0,0,0.0,0.0,0
2023-02-24 13:25:00,BTCUSDT,1614.96,1615.5,1614.96,1615.5,0.0947,1677245159999,152.950216,3,0.0,0.0,0
2023-02-24 13:26:00,BTCUSDT,1617.37,1618.33,1617.37,1618.33,1.2335,1677245219999,1996.179059,8,1.2335,1996.179059,0
2023-02-24 13:27:00,BTCUSDT,1618.99,1619.0,1615.19,1615.19,1.414,1677245279999,2288.25006,5,1.044,1690.23556,0
2023-02-24 13:28:00,BTCUSDT,1617.71,1617.71,1616.73,1616.73,0.3382,1677245339999,546.933914,4,0.0,0.0,0
2023-02-24 13:29:00,BTCUSDT,1617.45,1617.45,1615.68,1615.68,0.2322,1677245399999,375.270282,2,0.0,0.0,0
2023-02-24 13:30:00,BTCUSDT,1614.68,1614.68,1610.0,1610.0,8.3768,1677245459999,13509.310744,31,1.5702,2528.177064,0
2023-02-24 13:31:00,BTCUSDT,1609.86,1612.18,1609.65,1612.18,0.219,1677245519999,352.949453,4,0.1704,274.715472,0
2023-02-24 13:32:00,BTCUSDT,1610.47,1610.47,1610.47,1610.47,0.9341,1677245579999,1504.340027,6,0.9003,1449.906141,0
2023-02-24 13:33:00,BTCUSDT,1610.63,1610.63,1608.68,1608.68,1.5131,1677245639999,2436.999268,10,1.4751,2375.840313,0
2023-02-24 13:34:00,BTCUSDT,1610.63,1610.63,1610.63,1610.63,0.0073,1677245699999,11.757599,1,0.0,0.0,0
2023-02-24 13:35:00,BTCUSDT,1608.39,1608.39,1606.69,1607.81,0.1166,1677245759999,187.395251,5,0.0063,10.129203,0
2023-02-24 13:36:00,BTCUSDT,1605.62,1606.69,1605.62,1606.69,0.0185,1677245819999,29.714991,2,0.0,0.0,0
2023-02-24 13:37:00,BTCUSDT,1609.26,1610.45,1609.26,1610.45,0.0837,1677245879999,134.735612,4,0.0837,134.735612,0
2023-02-24 13:38:00,BTCUSDT,1609.49,1609.49,1607.75,1607.75,0.1643,1677245939999,264.332505,3,0.0,0.0,0
2023-02-24 13:39:00,BTCUSDT,1606.9,1606.9,1606.9,1606.9,0.1,1677245999999,160.69,1,0.1,160.69,0
2023-02-24 13:40:00,BTCUSDT,1608.52,1609.03,1608.52,1609.03,0.3475,1677246059999,558.983395,3,0.3475,558.983395,0
2023-02-24 13:41:00,BTCUSDT,1607.15,1610.42,1606.39,1610.42,0.2366,1677246119999,380.592184,4,0.1139,183.416691,0
2023-02-24 13:42:00,BTCUSDT,1611.41,1611.41,1611.41,1611.41,0.085,1677246179999,136.96985,1,0.0,0.0,0
2023-02-24 13:43:00,BTCUSDT,1611.41,1611.41,1611.41,1611.41,0.0,1677246239999,0.0,0,0.0,0.0,0
2023-02-24 13:44:00,BTCUSDT,1611.41,1611.41,1611.41,1611.41,0.0,1677246299999,0.0,0,0.0,0.0,0
2023-02-24 13:45:00,BTCUSDT,1611.41,1611.41,1611.41,1611.41,0.0,1677246359999,0.0,0,0.0,0.0,0
2023-02-24 13:46:00,BTCUSDT,1611.41,1611.41,1611.41,1611.41,0.0,1677246419999,0.0,0,0.0,0.0,0
2023-02-24 13:47:00,BTCUSDT,1611.41,1611.41,1611.41,1611.41,0.0,1677246479999,0.0,0,0.0,0.0,0
2023-02-24 13:48:00,BTCUSDT,1612.0,1612.0,1612.0,1612.0,0.1,1677246539999,161.2,1,0.1,161.2,0
2023-02-24 13:49:00,BTCUSDT,1612.0,1612.0,1612.0,1612.0,0.0,1677246599999,0.0,0,0.0,0.0,0
2023-02-24 13:50:00,BTCUSDT,1612.0,1612.0,1612.0,1612.0,0.0,1677246659999,0.0,0,0.0,0.0,0
2023-02-24 13:51:00,BTCUSDT,1612.0,1612.0,1612.0,1612.0,0.0,1677246719999,0.0,0,0.0,0.0,0
2023-02-24 13:52:00,BTCUSDT,1612.0,1612.0,1612.0,1612.0,0.0,1677246779999,0.0,0,0.0,0.0,0
2023-02-24 13:53:00,BTCUSDT,1607.68,1607.68,1607.68,1607.68,0.1302,1677246839999,209.319936,1,0.0,0.0,0
2023-02-24 13:54:00,BTCUSDT,1607.68,1607.68,1607.68,1607.68,0.0,1677246899999,0.0,0,0.0,0.0,0
2023-02-24 13:55:00,BTCUSDT,1607.68,1608.03,1607.68,1608.03,0.1049,1677246959999,168.662537,2,0.0566,90.994688,0
2023-02-24 13:56:00,BTCUSDT,1610.25,1610.25,1610.25,1610.25,1.0,1677247019999,1610.25,2,1.0,1610.25,0
2023-02-24 13:57:00,BTCUSDT,1610.25,1610.25,1610.25,1610.25,0.0,1677247079999,0.0,0,0.0,0.0,0
2023-02-24 13:58:00,BTCUSDT,1609.03,1609.03,1609.03,1609.03,0.3114,1677247139999,501.051942,1,0.3114,501.051942,0
2023-02-24 13:59:00,BTCUSDT,1609.03,1609.03,1609.03,1609.03,0.0,1677247199999,0.0,0,0.0,0.0,0
2023-02-24 14:00:00,BTCUSDT,1610.3,1611.96,1610.3,1611.96,0.5493,1677247259999,884.597358,3,0.5493,884.597358,0
2023-02-24 14:01:00,BTCUSDT,1609.07,1609.07,1608.75,1608.75,0.1434,1677247319999,230.736446,3,0.0,0.0,0
2023-02-24 14:02:00,BTCUSDT,1610.32,1610.32,1610.32,1610.32,0.0125,1677247379999,20.129,1,0.0125,20.129,0
2023-02-24 14:03:00,BTCUSDT,1609.14,1609.14,1609.14,1609.14,0.0151,1677247439999,24.298014,1,0.0,0.0,0
2023-02-24 14:04:00,BTCUSDT,1608.53,1608.53,1608.53,1608.53,0.176,1677247499999,283.10128,1,0.0,0.0,0
2023-02-24 14:05:00,BTCUSDT,1607.67,1607.67,1607.67,1607.67,0.0225,1677247559999,36.172575,1,0.0,0.0,0
2023-02-24 14:06:00,BTCUSDT,1607.91,1607.91,1605.01,1605.01,4.0,1677247619999,6424.124092,17,0.0,0.0,0
2023-02-24 14:07:00,BTCUSDT,1605.0,1605.61,1604.16,1605.61,1.3802,1677247679999,2215.057314,7,0.7734,1241.151462,0
2023-02-24 14:08:00,BTCUSDT,1605.61,1605.61,1605.61,1605.61,0.0,1677247739999,0.0,0,0.0,0.0,0
2023-02-24 14:09:00,BTCUSDT,1605.96,1605.97,1605.96,1605.97,0.3221,1677247799999,517.279907,2,0.3221,517.279907,0
2023-02-24 14:10:00,BTCUSDT,1605.97,1605.97,1605.97,1605.97,0.0,1677247859999,0.0,0,0.0,0.0,0
2023-02-24 14:11:00,BTCUSDT,1605.97,1605.97,1605.97,1605.97,0.0,1677247919999,0.0,0,0.0,0.0,0
2023-02-24 14:12:00,BTCUSDT,1604.12,1605.42,1603.89,1605.42,0.3241,1677247979999,520.095156,4,0.0,0.0,0
2023-02-24 14:13:00,BTCUSDT,1605.42,1605.42,1605.42,1605.42,0.0,1677248039999,0.0,0,0.0,0.0,0
2023-02-24 14:14:00,BTCUSDT,1605.42,1605.42,1605.42,1605.42,0.0,1677248099999,0.0,0,0.0,0.0,0
2023-02-24 14:15:00,BTCUSDT,1605.42,1605.42,1605.42,1605.42,0.0,1677248159999,0.0,0,0.0,0.0,0
2023-02-24 14:16:00,BTCUSDT,1608.39,1608.39,1605.68,1606.34,0.728,1677248219999,1170.244806,5,0.0312,50.130518,0
2023-02-24 14:17:00,BTCUSDT,1606.34,1606.34,1606.34,1606.34,0.0,1677248279999,0.0,0,0.0,0.0,0
2023-02-24 14:18:00,BTCUSDT,1605.68,1606.95,1605.12,1606.95,0.1774,1677248339999,284.999355,3,0.0,0.0,0
2023-02-24 14:19:00,BTCUSDT,1605.91,1605.98,1605.0,1605.98,0.1061,1677248399999,170.348509,3,0.0456,73.188,0
2023-02-24 14:20:00,BTCUSDT,1605.98,1605.98,1605.98,1605.98,0.0,1677248459999,0.0,0,0.0,0.0,0
2023-02-24 14:21:00,BTCUSDT,1606.17,1606.19,1603.5,1603.5,3.0086,1677248519999,4828.771735,14,0.0,0.0,0
2023-02-24 14:22:00,BTCUSDT,1604.15,1604.69,1602.49,1604.69,0.1644,1677248579999,263.678494,4,0.0,0.0,0
2023-02-24 14:23:00,BTCUSDT,1607.43,1608.09,1605.33,1607.27,1.2758,1677248639999,2049.727646,16,0.5758,925.699331,0
2023-02-24 14:24:00,BTCUSDT,1607.37,1607.4,1607.37,1607.4,0.3391,1677248699999,545.064228,2,0.3391,545.064228,0
2023-02-24 14:25:00,BTCUSDT,1607.61,1608.01,1605.32,1606.17,5.0675,1677248759999,8138.262775,15,0.0,0.0,0
2023-02-24 14:26:00,BTCUSDT,1606.17,1606.17,1606.17,1606.17,0.0,1677248819999,0.0,0,0.0,0.0,0
2023-02-24 14:27:00,BTCUSDT,1606.17,1606.17,1606.17,1606.17,0.0,1677248879999,0.0,0,0.0,0.0,0
2023-02-24 14:28:00,BTCUSDT,1608.03,1608.03,1608.03,1608.03,0.0703,1677248939999,113.044509,1,0.0,0.0,0
2023-02-24 14:29:00,BTCUSDT,1608.03,1608.03,1608.03,1608.03,0.0,1677248999999,0.0,0,0.0,0.0,0
2023-02-24 14:30:00,BTCUSDT,1609.11,1609.62,1609.11,1609.62,0.271,1677249059999,436.119828,3,0.271,436.119828,0
2023-02-24 14:31:00,BTCUSDT,1609.7,1610.0,1609.7,1610.0,0.8211,1677249119999,1321.875543,3,0.8211,1321.875543,0
2023-02-24 14:32:00,BTCUSDT,1612.52,1613.31,1612.52,1613.31,0.0369,1677249179999,59.526162,2,0.0369,59.526162,0
2023-02-24 14:33:00,BTCUSDT,1612.48,1612.93,1610.85,1610.85,1.2938,1677249239999,2085.617508,9,0.0,0.0,0
2023-02-24 14:34:00,BTCUSDT,1610.85,1610.85,1610.85,1610.85,0.0,1677249299999,0.0,0,0.0,0.0,0
2023-02-24 14:35:00,BTCUSDT,1609.61,1611.49,1609.6,1611.49,0.2003,1677249359999,322.725233,3,0.1704,274.597896,0
2023-02-24 14:36:00,BTCUSDT,1612.19,1612.19,1612.19,1612.19,0.3721,1677249419999,599.895899,1,0.3721,599.895899,0
2023-02-24 14:37:00,BTCUSDT,1613.3,1613.31,1612.64,1612.64,0.3708,1677249479999,597.99643,3,0.0445,71.791998,0
2023-02-24 14:38:00,BTCUSDT,1612.07,1612.36,1610.54,1612.36,0.4341,1677249539999,699.325582,4,0.0,0.0,0
2023-02-24 14:39:00,BTCUSDT,1613.72,1613.72,1613.72,1613.72,0.1237,1677249599999,199.617164,1,0.1237,199.617164,0
2023-02-24 14:40:00,BTCUSDT,1613.72,1613.72,1613.72,1613.72,0.0,1677249659999,0.0,0,0.0,0.0,0
2023-02-24 14:41:00,BTCUSDT,1613.72,1613.72,1613.72,1613.72,0.0,1677249719999,0.0,0,0.0,0.0,0
2023-02-24 14:42:00,BTCUSDT,1613.72,1613.72,1613.72,1613.72,0.0,1677249779999,0.0,0,0.0,0.0,0
2023-02-24 14:43:00,BTCUSDT,1613.72,1613.72,1613.72,1613.72,0.0,1677249839999,0.0,0,0.0,0.0,0
2023-02-24 14:44:00,BTCUSDT,1608.51,1609.69,1608.21,1609.69,0.5465,1677249899999,879.052335,4,0.0465,74.850585,0
2023-02-24 14:45:00,BTCUSDT,1609.13,1609.13,1608.91,1608.91,0.0297,1677249959999,47.786013,2,0.0297,47.786013,0
2023-02-24 14:46:00,BTCUSDT,1607.7,1607.7,1607.7,1607.7,0.0063,1677250019999,10.12851,1,0.0,0.0,0
2023-02-24 14:47:00,BTCUSDT,1607.51,1607.51,1607.3,1607.3,0.1595,1677250079999,256.370566,2,0.0296,47.582296,0
2023-02-24 14:48:00,BTCUSDT,1608.98,1608.98,1608.98,1608.98,0.3114,1677250139999,501.036372,1,0.3114,501.036372,0
2023-02-24 14:49:00,BTCUSDT,1609.02,1609.02,1609.02,1609.02,0.0063,1677250199999,10.136826,1,0.0,0.0,0
2023-02-24 14:50:00,BTCUSDT,1609.02,1609.02,1609.02,1609.02,0.0,1677250259999,0.0,0,0.0,0.0,0
2023-02-24 14:51:00,BTCUSDT,1609.02,1609.02,1609.02,1609.02,0.0,1677250319999,0.0,0,0.0,0.0,0
2023-02-24 14:52:00,BTCUSDT,1609.02,1609.02,1609.02,1609.02,0.0,1677250379999,0.0,0,0.0,0.0,0
2023-02-24 14:53:00,BTCUSDT,1608.38,1611.42,1607.57,1611.42,0.1981,1677250439999,318.696756,4,0.0297,47.859174,0
2023-02-24 14:54:00,BTCUSDT,1611.42,1611.42,1611.42,1611.42,0.0,1677250499999,0.0,0,0.0,0.0,0
2023-02-24 14:55:00,BTCUSDT,1612.52,1612.52,1612.52,1612.52,0.0063,1677250559999,10.158876,1,0.0063,10.158876,0
2023-02-24 14:56:00,BTCUSDT,1615.0,1615.0,1615.0,1615.0,0.432,1677250619999,697.68,3,0.432,697.68,0
2023-02-24 14:57:00,BTCUSDT,1614.84,1614.84,1612.6,1612.6,0.2234,1677250679999,360.71844,4,0.208,335.8844,0
2023-02-24 14:58:00,BTCUSDT,1612.6,1612.6,1612.6,1612.6,0.0,1677250739999,0.0,0,0.0,0.0,0
2023-02-24 14:59:00,BTCUSDT,1610.01,1611.72,1610.01,1611.72,0.0576,1677250799999,92.794887,3,0.0093,14.973093,0
2023-02-24 15:00:00,BTCUSDT,1611.99,1612.0,1611.99,1612.0,0.3534,1677250859999,569.680504,3,0.3534,569.680504,0
2023-02-24 15:01:00,BTCUSDT,1610.02,1610.02,1610.0,1610.0,0.0544,1677250919999,87.584687,3,0.0,0.0,0
2023-02-24 15:02:00,BTCUSDT,1607.7,1607.7,1606.61,1606.61,0.0084,1677250979999,13.502391,2,0.0,0.0,0
2023-02-24 15:03:00,BTCUSDT,1610.32,1612.0,1610.32,1612.0,0.0652,1677251039999,105.056455,3,0.0652,105.056455,0
2023-02-24 15:04:00,BTCUSDT,1611.9,1611.9,1610.26,1610.26,0.0552,1677251099999,88.919864,3,0.0198,31.91562,0
2023-02-24 15:05:00,BTCUSDT,1610.26,1610.26,1610.26,1610.26,0.0,1677251159999,0.0,0,0.0,0.0,0
2023-02-24 15:06:00,BTCUSDT,1610.26,1610.26,1610.26,1610.26,0.0,1677251219999,0.0,0,0.0,0.0,0
2023-02-24 15:07:00,BTCUSDT,1610.26,1610.26,1610.26,1610.26,0.0,1677251279999,0.0,0,0.0,0.0,0
2023-02-24 15:08:00,BTCUSDT,1610.26,1610.26,1610.26,1610.26,0.0,1677251339999,0.0,0,0.0,0.0,0
2023-02-24 15:09:00,BTCUSDT,1610.26,1610.26,1610.26,1610.26,0.0,1677251399999,0.0,0,0.0,0.0,0
2023-02-24 15:10:00,BTCUSDT,1606.0,1606.0,1605.01,1605.01,0.0403,1677251459999,64.697149,2,0.0,0.0,0
2023-02-24 15:11:00,BTCUSDT,1605.0,1605.0,1601.66,1602.89,1.1699,1677251519999,1876.109746,12,0.1404,225.144036,0
2023-02-24 15:12:00,BTCUSDT,1602.91,1602.91,1602.59,1602.89,0.1483,1677251579999,237.669699,3,0.0,0.0,0
2023-02-24 15:13:00,BTCUSDT,1603.07,1603.07,1598.68,1598.68,0.7112,1677251639999,1138.046488,9,0.0,0.0,0
2023-02-24 15:14:00,BTCUSDT,1601.34,1603.69,1601.34,1603.69,0.9853,1677251699999,1578.389138,11,0.9853,1578.389138,0
2023-02-24 15:15:00,BTCUSDT,1600.3,1600.3,1599.99,1599.99,0.7499,1677251759999,1199.90997,4,0.0,0.0,0
2023-02-24 15:16:00,BTCUSDT,1599.06,1599.06,1597.02,1597.02,0.3087,1677251819999,493.39111,7,0.0,0.0,0
2023-02-24 15:17:00,BTCUSDT,1595.64,1595.64,1595.0,1595.0,0.5193,1677251879999,828.289452,4,0.0,0.0,0
2023-02-24 15:18:00,BTCUSDT,1597.97,1600.32,1597.97,1600.32,0.1951,1677251939999,311.963777,5,0.1951,311.963777,0
2023-02-24 15:19:00,BTCUSDT,1599.26,1601.99,1599.26,1600.1,1.4511,1677251999999,2321.966068,9,0.4268,683.31908,0
2023-02-24 15:20:00,BTCUSDT,1597.87,1598.82,1596.12,1598.26,1.415,1677252059999,2260.240289,13,0.3998,639.019089,0
2023-02-24 15:21:00,BTCUSDT,1597.83,1600.22,1596.25,1600.22,0.8507,1677252119999,1359.066445,5,0.1704,272.677488,0
2023-02-24 15:22:00,BTCUSDT,1600.82,1600.82,1598.78,1598.78,1.13,1677252179999,1807.574914,9,0.0,0.0,0
2023-02-24 15:23:00,BTCUSDT,1598.78,1598.78,1598.78,1598.78,0.0,1677252239999,0.0,0,0.0,0.0,0
2023-02-24 15:24:00,BTCUSDT,1597.77,1599.23,1597.77,1599.23,0.4018,1677252299999,642.11597,2,0.0904,144.570392,0
2023-02-24 15:25:00,BTCUSDT,1597.77,1597.77,1596.77,1596.77,2.5659,1677252359999,4097.841002,9,0.0,0.0,0
2023-02-24 15:26:00,BTCUSDT,1597.08,1597.71,1597.07,1597.71,0.1816,1677252419999,290.03538,3,0.1404,224.228628,0
2023-02-24 15:27:00,BTCUSDT,1597.68,1597.68,1596.77,1596.89,0.592,1677252479999,945.451964,3,0.303,483.85767,0
2023-02-24 15:28:00,BTCUSDT,1596.43,1596.43,1596.43,1596.43,0.2848,1677252539999,454.663264,2,0.0,0.0,0
2023-02-24 15:29:00,BTCUSDT,1596.27,1596.27,1596.25,1596.25,0.2519,1677252599999,402.096655,2,0.0,0.0,0
2023-02-24 15:30:00,BTCUSDT,1596.25,1597.18,1594.28,1594.28,3.2832,1677252659999,5238.027595,15,0.0135,21.561072,0
2023-02-24 15:31:00,BTCUSDT,1594.28,1595.77,1593.39,1595.77,0.6727,1677252719999,1072.432497,7,0.6366,1014.88875,0
2023-02-24 15:32:00,BTCUSDT,1593.4,1593.4,1592.97,1592.97,0.0847,1677252779999,134.955671,4,0.0,0.0,0
2023-02-24 15:33:00,BTCUSDT,1593.65,1593.66,1593.36,1593.36,1.0409,1677252839999,1658.689875,8,0.0,0.0,0
2023-02-24 15:34:00,BTCUSDT,1595.75,1595.75,1592.77,1592.84,0.5449,1677252899999,868.866001,5,0.4891,779.986775,0
2023-02-24 15:35:00,BTCUSDT,1593.01,1595.01,1592.32,1594.78,3.0221,1677252959999,4813.726565,12,0.3289,524.529099,0
2023-02-24 15:36:00,BTCUSDT,1594.78,1594.78,1594.78,1594.78,0.0,1677253019999,0.0,0,0.0,0.0,0
2023-02-24 15:37:00,BTCUSDT,1593.88,1593.88,1593.88,1593.88,0.0574,1677253079999,91.488712,1,0.0574,91.488712,0
2023-02-24 15:38:00,BTCUSDT,1592.54,1592.54,1590.79,1590.79,1.0695,1677253139999,1702.993449,7,0.0,0.0,0
2023-02-24 15:39:00,BTCUSDT,1590.79,1590.79,1590.77,1590.77,1.3304,1677253199999,2116.363986,5,0.0,0.0,0
2023-02-24 15:40:00,BTCUSDT,1590.01,1590.01,1586.66,1586.66,2.2828,1677253259999,3627.438829,25,0.0629,99.913505,0
2023-02-24 15:41:00,BTCUSDT,1586.0,1587.51,1586.0,1587.51,0.0415,1677253319999,65.866291,3,0.0315,50.006291,0
2023-02-24 15:42:00,BTCUSDT,1585.0,1585.0,1582.93,1582.93,0.758,1677253379999,1200.922418,6,0.0,0.0,0
2023-02-24 15:43:00,BTCUSDT,1582.99,1582.99,1580.1,1582.59,2.8314,1677253439999,4475.906904,20,0.3114,492.818526,0
2023-02-24 15:44:00,BTCUSDT,1580.1,1580.1,1580.1,1580.1,0.7735,1677253499999,1222.20735,2,0.0,0.0,0
2023-02-24 15:45:00,BTCUSDT,1583.02,1583.02,1583.02,1583.02,0.0274,1677253559999,43.374748,1,0.0274,43.374748,0
2023-02-24 15:46:00,BTCUSDT,1581.98,1583.33,1580.12,1580.12,1.3568,1677253619999,2144.388542,7,0.6792,1073.48366,0
2023-02-24 15:47:00,BTCUSDT,1581.87,1583.51,1581.87,1582.16,2.2122,1677253679999,3501.968837,9,1.2122,1919.227596,0
2023-02-24 15:48:00,BTCUSDT,1587.09,1587.09,1585.55,1585.55,0.3145,1677253739999,499.076973,2,0.2737,434.386533,0
2023-02-24 15:49:00,BTCUSDT,1586.83,1593.0,1584.8,1593.0,9.0258,1677253799999,14338.949053,37,8.4439,13415.636155,0
2023-02-24 15:50:00,BTCUSDT,1587.41,1587.41,1585.0,1585.0,0.8088,1677253859999,1282.62709,7,0.0,0.0,0
2023-02-24 15:51:00,BTCUSDT,1583.79,1583.79,1583.79,1583.79,0.0393,1677253919999,62.242947,2,0.0,0.0,0
2023-02-24 15:52:00,BTCUSDT,1583.79,1583.79,1583.79,1583.79,0.0,1677253979999,0.0,0,0.0,0.0,0
2023-02-24 15:53:00,BTCUSDT,1583.13,1583.21,1582.68,1582.68,2.1088,1677254039999,3338.525929,9,0.0,0.0,0
2023-02-24 15:54:00,BTCUSDT,1582.86,1582.86,1580.65,1582.01,2.3057,1677254099999,3646.27456,10,0.0329,52.048129,0
2023-02-24 15:55:00,BTCUSDT,1580.65,1580.65,1579.31,1579.31,2.6568,1677254159999,4197.971376,15,0.0282,44.536542,0
2023-02-24 15:56:00,BTCUSDT,1579.3,1579.49,1578.03,1579.49,0.4142,1677254219999,653.87901,17,0.0,0.0,0
2023-02-24 15:57:00,BTCUSDT,1578.03,1578.03,1577.46,1577.46,0.389,1677254279999,613.792367,3,0.0,0.0,0
2023-02-24 15:58:00,BTCUSDT,1576.64,1579.15,1576.33,1578.55,2.1238,1677254339999,3349.440501,9,0.0,0.0,0
2023-02-24 15:59:00,BTCUSDT,1580.12,1580.13,1580.12,1580.13,0.1006,1677254399999,158.960825,2,0.1006,158.960825,0
2023-02-24 16:00:00,BTCUSDT,1578.64,1578.64,1578.64,1578.64,0.0216,1677254459999,34.098624,1,0.0,0.0,0
2023-02-24 16:01:00,BTCUSDT,1576.02,1576.02,1563.29,1565.01,5.1527,1677254519999,8092.665364,63,0.0289,45.35566,0
2023-02-24 16:02:00,BTCUSDT,1566.2,1566.2,1566.2,1566.2,0.3006,1677254579999,470.79972,1,0.3006,470.79972,0
2023-02-24 16:03:00,BTCUSDT,1564.42,1564.42,1555.0,1555.01,3.5736,1677254639999,5570.076513,31,0.0,0.0,0
2023-02-24 16:04:00,BTCUSDT,1557.88,1557.88,1555.0,1555.0,8.3526,1677254699999,12989.922504,15,0.5658,881.448504,0
2023-02-24 16:05:00,BTCUSDT,1555.0,1556.0,1555.0,1556.0,0.3415,1677254759999,531.0518,2,0.0,0.0,0
2023-02-24 16:06:00,BTCUSDT,1556.0,1556.0,1556.0,1556.0,0.0,1677254819999,0.0,0,0.0,0.0,0
2023-02-24 16:07:00,BTCUSDT,1560.23,1560.5,1560.0,1560.0,0.0294,1677254879999,45.870495,3,0.0065,10.141495,0
2023-02-24 16:08:00,BTCUSDT,1564.9,1568.75,1564.9,1568.75,2.9115,1677254939999,4562.316359,13,2.0389,3194.952159,0
2023-02-24 16:09:00,BTCUSDT,1565.1,1565.1,1565.1,1565.1,0.0355,1677254999999,55.56105,1,0.0,0.0,0
2023-02-24 16:10:00,BTCUSDT,1566.62,1566.62,1560.0,1560.0,4.8168,1677255059999,7522.554965,17,0.0,0.0,0
2023-02-24 16:11:00,BTCUSDT,1564.88,1565.84,1564.88,1565.84,0.8446,1677255119999,1322.157842,6,0.8288,1297.431948,0
2023-02-24 16:12:00,BTCUSDT,1564.97,1564.97,1564.97,1564.97,0.0088,1677255179999,13.771736,1,0.0,0.0,0
2023-02-24 16:13:00,BTCUSDT,1564.97,1564.97,1563.7,1563.7,0.1778,1677255239999,278.133556,2,0.0,0.0,0
2023-02-24 16:14:00,BTCUSDT,1564.57,1564.57,1564.57,1564.57,0.3,1677255299999,469.371,1,0.0,0.0,0
2023-02-24 16:15:00,BTCUSDT,1566.52,1566.52,1566.52,1566.52,0.0163,1677255359999,25.534276,1,0.0163,25.534276,0
2023-02-24 16:16:00,BTCUSDT,1569.61,1570.0,1568.68,1568.68,0.5153,1677255419999,809.006756,3,0.5064,795.045504,0
2023-02-24 16:17:00,BTCUSDT,1568.77,1568.84,1568.68,1568.68,0.6242,1677255479999,979.231557,5,0.0,0.0,0
2023-02-24 16:18:00,BTCUSDT,1566.0,1566.0,1566.0,1566.0,0.0632,1677255539999,98.9712,1,0.0,0.0,0
2023-02-24 16:19:00,BTCUSDT,1566.19,1566.19,1566.19,1566.19,0.0637,1677255599999,99.766303,1,0.0637,99.766303,0
2023-02-24 16:20:00,BTCUSDT,1565.0,1565.0,1565.0,1565.0,0.4827,1677255659999,755.4255,2,0.0,0.0,0
2023-02-24 16:21:00,BTCUSDT,1564.91,1564.91,1555.0,1555.56,3.0073,1677255719999,4692.022287,16,0.0,0.0,0
2023-02-24 16:22:00,BTCUSDT,1560.23,1564.24,1560.23,1564.07,0.1923,1677255779999,300.720448,4,0.1923,300.720448,0
2023-02-24 16:23:00,BTCUSDT,1564.9,1565.86,1564.9,1565.86,0.8268,1677255839999,1293.953936,16,0.8268,1293.953936,0
2023-02-24 16:24:00,BTCUSDT,1562.15,1564.01,1560.06,1564.01,0.2222,1677255899999,346.963189,5,0.0115,17.986115,0
